   3   5       21.2112   3   4       19.9595   3   2       14.5289   3   3       21.8856   2   9       20.6963   2   8        22.589   3   6       17.3357   2   7        22.746   2   6        6.3081
   3   6       19.8456   3   4        15.048   3   5       22.1019   2   4       7.53424   2   1       4.25287   2   2       21.1758   1   1       17.3368   2   3       21.0519   1   0       22.3853
   2   8       22.7477   1   7       3.30433   1   6       21.5514   2   7       19.9704   0   5             0   1   5       22.6075   0   4       23.6938   0   3       23.5447   0   2       2.85949
   7   5       21.3963   7   3        9.9632   6   9       14.1935   7   4        21.304   6   8       23.5057   6   6        7.7462   7   6       13.9617   6   7       22.5254   5   9       4.50393
   2   6       10.7492   2   3       4.03526   1   9       4.65341   2   4       21.8099   1   7       21.7825   2   5       21.8613   1   6       11.2741   1   8       21.2747   0   9       15.8276
   3   4       4.92171   4   4       17.9393   3   3        22.687   4   5        22.347   3   2       22.5531   2   1       19.0129   4   6       18.1719   3   1       4.99043   2   0        23.158
   2   7       12.3501   2   6        22.698   2   5       22.4256   2   4       21.5062   1   2       13.4412   2   2       6.05248   1   1       23.3557   2   3       21.4205   1   0        19.781
   1   5       14.7189   1   3       22.0229   1   2       21.9046   1   1       9.67226   0   8       22.1434   0   7       21.4037   0   6       20.7469   1   4       21.3488   0   5       7.70156
   2   6       18.5473   2   5       21.9321   2   4       23.0787   1   3       12.7035   1   2        20.994   2   3       8.47505   1   0       14.5418   1   1       20.8609   0   0       7.69786
   7   5       20.3359   7   2       7.85506   7   3       20.4413   6   9       20.0744   7   4       21.5688   6   8       22.2188   7   6        14.276   6   7       22.0449   6   6       5.37043
   8   6       17.9698   8   5       22.4399   8   4         23.13   8   3       2.73545   7   3       18.8518   7   2         22.67   7   0      0.805639   7   1       20.8843   6   0       22.3847
   7   6       8.88604   7   5       21.9813   7   4       20.8459   7   3       13.0452   6   2       21.6281   6   1       19.9265   6   0       11.5059   6   3       7.80355   5   0       11.5385
   2   3       14.1583   2   2       22.2251   2   1       18.0101   1   5       21.3234   1   4       22.0939   1   3       6.03842   1   6       2.98731   0   7       21.9712   0   6       19.8989
   7   6       12.9694   7   5       22.6438   7   4       22.3298   7   3       4.89396   6   2       22.3227   6   1       21.9757   6   0       3.67246   6   3       15.4403   5   0       20.1565
   3   6       9.46641   3   5       23.0374   3   4       23.6814   3   3       10.1943   2   2       21.8881   2   1       23.0473   2   0       5.48139   2   3       13.6661   1   0       18.6273
   2   6       19.6832   2   3        21.515   2   2       1.78397   1   9       20.3094   1   8       21.5848   2   4        19.651   1   7       20.1651   2   5       22.5677   1   6       0.53679
   6   6       5.95071   6   5       23.6094   6   4        21.906   5   3       9.48874   5   2       21.5701   6   3        12.465   5   0       10.7637   5   1       21.9589   4   0       14.3352
   2   3       22.4154   2   2       22.9536   2   1       6.44474   1   5       22.0392   1   4       19.9295   1   6       7.07732   0   7       23.6487   2   4       1.61044   0   6       13.4934
   5   5       23.0178   5   4       21.5917   4   3       7.01855   5   3        15.905   4   2       23.3073   4   1       22.1746   4   0       12.1162   5   6       4.63178   3   0       7.10044
   2   8       5.43974   1   6        4.8427   2   7       23.4957   1   4       12.3015   2   6       16.2388   1   5       23.2861   0   4       10.1463   0   3        22.917   0   2       9.92371
   2   2       12.3918   1   5       2.47189   2   0       19.3465   1   3       21.9576   2   1        23.186   1   2       9.30309   0   6       22.9949   1   4       22.4603   0   5       22.1735
   5   5       23.4162   5   3       20.2804   5   4       21.8916   4   8       22.0002   5   6       1.84635   4   7       21.4184   4   9      0.586216   4   6       20.2967   3   9        22.351
   1   7        14.148   1   6       22.5911   1   4       18.1053   1   5       21.4034   0   4        2.1196   0   3       21.8505   0   2       21.8584   0   1       22.2742   0   0       7.76642
   7   7       9.12771   7   6       21.1743   7   5       20.3813   7   4       21.6454   6   3       6.89612   7   3        14.006   6   2       20.2137   6   1       18.7783   6   0       21.7011
   3   5       21.6356   3   4       21.7866   3   3       14.4832   2   8       19.7301   3   6       2.69902   2   7       22.5375   2   6       20.0009   1   9       23.6199   1   8       1.96401
   6   6       11.8292   6   5       22.5154   6   4       22.1818   5   3        10.369   5   2       22.1262   6   3       12.3862   5   0       15.0378   5   1       22.5117   4   0       6.16137
   8   2       8.19849   8   3       24.1472   7   7       15.6038   8   5       4.40135   7   5       19.6404   6   8       23.9459   8   4       23.5931   7   6       21.4991   6   7       8.27466
   8   3       11.0951   7   7      0.929639   6   8       19.3503   8   4       25.1813   7   6        23.077   6   7       22.2519   8   5       7.78395   7   5       16.4537   5   8       3.96855
   3   7       0.65735   3   6       20.9961   3   5       21.8556   3   4       21.7488   2   3        8.0113   3   3       11.8374   2   2       22.2058   2   1       19.6311   2   0       22.0418
   2   8       22.6814   1   7        12.318   1   6       24.4182   2   7       12.8088   0   5       2.75181   1   5       20.0666   0   4       23.7698   0   3       22.0682   0   2       4.63149
   7   5       21.2797   7   3       11.0115   6   9       20.1178   7   4       22.7826   6   8       20.8154   6   6       5.04472   7   6       16.9098   6   7       23.1919   5   9             0
   7   5       22.5395   7   2       12.1423   7   3        23.009   6   9       23.3721   7   4       21.9903   6   8       23.0225   7   6       11.4202   6   7       22.4173   6   6       10.4478
   7   5       22.0452   7   3       18.8056   6   9             0   7   4       22.5867   6   8       21.1881   6   6       19.3899   7   6       3.00776   6   7       22.4907   5   9       22.4146
   2   8       22.5855   1   7       1.52666   1   6       22.8648   2   7       22.1077   1   4       4.04391   1   5       24.1296   0   4       21.0148   0   3       21.7957   0   2       3.63554
   3   5       21.7933   3   4       22.9828   3   3       7.60756   2   8       20.5541   3   6       4.36731   2   7        21.292   2   6       16.4116   1   9        22.041   1   8       2.40139
   5   5       21.0829   5   3       19.1916   5   4       23.0619   4   8       20.2689   5   6      0.779262   4   7       22.5078   4   9       3.66244   4   6       20.2818   3   9       18.8039
   3   5       21.3705   3   4       21.4976   3   3       4.33365   2   9       16.4689   2   8        22.145   3   6       16.6402   2   7       22.3431   2   6       4.43798   1   9       5.93554
   6   6        14.722   6   3       1.92157   5   9       7.37741   6   5       22.6188   5   6       9.55495   6   4       21.0676   5   8       22.4372   5   7       23.8389   4   9       14.3224
   7   3       13.6025   6   6        23.975   7   4       22.1604   6   8       11.8218   6   5       2.93591   6   7       23.5414   5   9       23.6237   7   5       20.6276   5   8       13.3375
   2   8       22.4247   1   6       21.9568   2   7       22.6626   1   4       5.41345   2   6       1.56704   1   5       24.1783   0   4       17.1293   0   3       22.8343   0   2        12.206
   7   6       4.21776   7   5       21.3344   7   4       22.3681   7   3       18.0974   6   2       23.0168   6   1       22.2687   6   0       15.1141   6   3       3.77727   5   0       7.27306
   4   5       20.3341   4   3       17.3694   3   7       21.4031   3   6       22.2017   3   5      0.974157   4   4       23.4629   3   8        13.205   2   9       22.9455   2   8       8.15516
   7   7       21.3557   7   6       22.0835   7   5       20.9625   7   4       20.9935   7   8      0.907331   7   3       24.1564   7   2       22.5297   7   1       20.8579   7   0        21.535
   5   5       19.9578   5   3       20.6739   5   2       15.1702   5   7       5.91477   4   9        23.227   5   4       21.5517   4   8       20.2238   5   6       21.8195   4   7       18.9443
   3   6         17.04   3   5       21.6659   3   4       23.4779   3   3       2.47638   2   2       21.9203   2   1        20.324   2   0             0   2   3       18.6116   1   0       22.4036
   7   5       20.2486   7   3       10.7846   6   9       1.47877   7   4       21.9241   6   8       22.5124   6   6       16.2384   7   6       5.37808   6   7       24.2209   5   9       22.2921
   6   6             0   6   5       23.5095   6   4       23.1592   5   3       9.15522   5   2       21.9135   6   3       11.6171   5   0       4.73075   5   1        20.777   4   0       18.1595
   1   5       8.70517   1   3       21.8102   1   2        20.959   1   1       20.0256   0   8       21.2373   0   7       22.4255   0   6       20.6209   1   4       20.8111   0   5       14.2088
   4   3        5.5196   4   4       24.0214   3   3       18.1409   4   5       23.1398   3   2       24.0505   2   1       1.36856   4   6       9.92259   3   1       20.9942   2   0       21.6424
   4   6       14.4872   4   5       22.6359   4   3       7.50691   3   9        17.445   3   7       23.5266   3   6       7.70794   4   4       23.2903   3   8       20.9533   2   9       4.68592
   7   5       21.7552   7   2       10.2638   7   3       21.1476   6   9       22.1121   7   4       23.1496   6   8       20.5598   7   6       19.8201   6   7       23.9325   6   6        2.4775
   2   2        21.045   1   5       4.91461   2   0       10.7966   1   3        23.922   2   1       23.4765   1   2       4.46917   0   6       21.2634   1   4       22.9415   0   5       16.0798
   6   3       18.0456   6   5       20.6616   5   6       20.5737   5   5       1.35642   6   4       22.8934   5   8       16.0564   5   7       23.4833   4   9       23.4126   4   8       8.97645
   1   8       20.3837   1   7        22.692   1   6       21.7798   0   5       9.46573   1   5       9.37035   0   4       21.4345   0   3       20.5455   0   2       23.4702   0   1        16.818
   2   3       21.2927   2   2       22.2519   2   1       10.5564   1   5       21.7585   1   4       24.7431   1   3       2.09299   1   6       6.03469   0   7       23.3929   0   6       14.9365
   7   6       20.0513   7   5       21.5073   7   4       22.1675   7   3       2.66425   6   2       23.5166   6   1       22.2519   6   0       1.47967   6   3       19.6027   5   0       19.5712
   2   8       3.41637   1   6       5.99992   2   7       22.2623   1   4       16.2758   2   6       18.4347   1   5       22.6012   0   4       6.89101   0   3       24.1973   0   2       15.8203
   2   6       17.7346   2   5       24.8172   2   4       18.2212   1   4       6.75894   1   3       23.6839   1   2        22.781   0   1       13.3572   1   1       9.11487   0   0       22.9506
   0   8       20.6608   0   7        20.398   0   6       21.6131   0   5       20.5932   0   4       20.7211   0   3       21.9068   0   2       21.5655   0   1        21.857   0   0       18.9371
   6   6       21.9119   6   5       22.8288   6   4       21.9594   5   3        15.855   5   2       21.9389   6   3         8.952   5   0       12.7761   5   1       21.2079   4   0       7.97435
   8   3       13.7869   7   7       1.00833   6   8       21.6475   8   4       24.9137   7   6       24.7411   6   7       23.6433   8   5       3.18245   7   5       20.7284   5   8       3.30975
   7   3       19.4912   6   6       22.0918   7   4        21.798   6   8       16.1023   6   5      0.715952   6   7       22.0742   5   9        22.082   7   5       20.2126   5   8       6.74365
   6   7       2.81814   6   6       21.4813   6   5       22.7687   6   4       20.7413   5   3       7.61965   5   2       23.5354   5   1       21.5198   6   3       12.4773   5   0       20.2978
   5   3       6.13482   5   4       21.2298   4   8       19.1678   5   6       7.09607   4   7       23.1825   4   6       14.4334   3   9       20.6543   5   5       21.0727   3   8         2.435
   5   3       5.63705   5   4       23.0363   4   8       17.8551   5   6        5.9617   4   7       23.2858   4   6       16.4522   3   9       21.6342   5   5        22.751   3   8       3.64722
   4   6       11.4264   4   5        22.341   4   3       2.72125   3   9       6.53933   3   7       23.6498   3   6       10.9589   4   4       23.0345   3   8        19.692   2   9       17.8708
   2   6       22.3376   2   5       21.6181   2   4       14.9773   1   4       4.97645   1   3       21.1449   1   2       22.1745   0   1       12.7927   1   1       8.44472   0   0       22.3447
   3   7       15.2401   3   6       22.6444   3   5       21.9565   3   4       21.0039   2   3        18.033   3   3       4.82892   2   2       22.1065   2   1       22.2344   2   0       23.0514
   7   6        20.484   7   4       21.4507   7   5       20.4551   6   4             0   6   1       21.9596   6   2       23.1517   5   1       2.35641   6   3       21.9389   5   0       22.0545
   3   5       21.5078   3   4       19.8474   3   2       9.34944   3   3        20.992   2   9       20.4708   2   8       21.3552   3   6       14.8676   2   7       22.6433   2   6       7.31409
   7   6       11.2266   7   5       21.2027   7   4       23.9909   7   3       11.6483   6   2       22.5977   6   1       21.9513   6   0       9.68216   6   3       12.1833   5   0       12.4244
   8   5       25.5739   8   4       17.8676   8   6       16.4821   7   4       6.16962   7   3       23.3769   7   2       23.4543   6   1       16.5717   7   1       5.11786   6   0       24.1155
   2   2       23.9452   1   5       2.81024   2   0       3.56457   1   3       24.0548   2   1       24.6469   1   2       0.29785   0   6       22.6971   1   4       22.9754   0   5       19.8137
   8   2       4.00296   8   3       22.2858   7   7        4.2626   8   5      0.759511   7   5       22.0215   6   8       24.8348   8   4       22.2867   7   6       22.5466   6   7       16.6106
   4   6        22.167   4   5        22.045   4   3       20.6432   4   2       9.74708   3   9       21.5282   4   4       21.7584   3   8       19.8494   3   7        21.297   3   6       2.25359
   2   3        24.878   2   2       20.1236   1   5       22.2063   1   4       12.8107   0   8       22.8908   1   6       17.8212   0   7       22.4642   2   4       9.91409   0   6        4.7497
   8   6        1.2018   8   5       23.7938   8   4       23.0633   8   3       4.59948   7   3       18.1204   7   2        22.751   6   1       13.2181   7   1       9.84911   6   0       24.0547
   4   3       9.37283   4   4       21.8251   3   3       13.4764   4   5       23.0551   3   2       21.7105   3   0       8.75212   4   6        11.055   3   1       23.0547   2   0       13.0047
   6   7       21.3093   6   6        22.805   6   8       3.10142   6   5       21.5115   6   4       20.7774   6   3        19.946   6   2       21.1019   6   1       21.2887   6   0       20.2739
   4   6        8.2707   4   5       20.3421   4   3       17.1076   3   9        12.031   3   7       23.5806   3   6       14.6378   4   4       23.4011   3   8       21.8935   2   9         11.43
   4   3       13.4451   4   4       20.0968   3   3       8.18521   4   5       23.3078   3   2       21.8264   4   6       23.0115   3   1       21.1345   4   7        7.5906   3   0       22.5027
   3   7       8.98181   3   6       22.8682   3   5       20.3455   3   4       21.0971   3   2       10.8062   3   3       21.2305   2   2       10.1199   2   1       23.3467   2   0        20.683
   3   6       17.8569   3   5       22.3353   3   4       22.9824   3   3       8.52393   2   2       21.3816   2   1       21.9745   2   0       12.3219   2   3       11.9206   1   0       7.92605
   4   3         18.82   4   4       19.8296   3   3       2.74774   4   5       20.2387   3   2       20.3744   4   6       21.0398   3   1       20.8346   4   7       21.1735   3   0       18.9075
   8   6       13.3384   8   5       20.6796   8   4       21.5163   8   3       6.37144   7   3       15.3758   7   2       21.0343   7   0       4.53527   7   1       22.0788   6   0       18.0363
   8   2       15.0752   7   5        25.578   7   4       10.0374   6   8       23.6823   8   4       12.6641   7   6       20.6932   6   7        25.108   8   3       23.7491   6   6       3.65729
   3   5       23.5005   3   4        21.787   3   3       11.8299   2   9       5.17951   2   8        22.593   3   6       7.78988   2   7       23.1721   2   6       13.8307   1   9       16.3707
   5   7        11.846   5   6       22.6386   5   5       21.6289   5   4       21.0201   5   2       1.42108   5   3        21.079   4   2       20.7838   4   1       21.2503   4   0       21.9778
   7   5       24.0007   7   3       14.9321   6   9       6.98983   7   4       21.9604   6   8       21.1517   6   6       15.4188   7   6       6.99588   6   7        21.366   5   9       14.0532
   2   3        20.597   2   2       22.1001   2   1       13.6598   1   5       22.1371   1   4       22.9434   1   3      0.618166   1   6       9.24494   0   7       22.8206   0   6       11.1971
   2   8       9.07384   1   6       5.71054   2   7       22.5326   1   4       19.4853   2   6       15.0099   1   5       25.1796   0   4       3.18302   0   3       23.2584   0   2       22.1378
   5   5       22.9947   5   3       9.42858   5   4        23.064   4   8       21.7253   5   6       7.35372   4   7       23.4594   4   9         1.433   4   6       14.8336   3   9       22.0734
   5   3       14.5601   4   7         24.44   4   6        22.646   5   4       23.5755   4   8       10.8824   4   5      0.433873   3   9       23.5542   5   5       21.6431   3   8       9.41073
   7   6       3.45204   7   5       21.6124   7   4       22.8327   7   3       19.2704   6   2       22.2712   6   1       21.0246   6   0       21.2677   6   3       2.84011   5   0       2.29179
   7   6       6.22848   7   5       23.3327   7   4       22.5018   7   3       14.9255   6   2       20.8162   6   1       20.5944   6   0       14.4842   6   3       4.49631   5   0       6.20814
   8   7       19.8049   8   6       21.0815   8   5       20.5042   8   4       21.1252   8   8       11.7567   8   3        20.374   8   2       21.5736   8   1       21.7212   8   0       21.9589
   4   6       6.16249   4   5       21.5544   4   3       13.7962   3   9        6.3056   3   7       23.0281   3   6        16.642   4   4       23.2423   3   8       20.6512   2   9       16.4745
   8   2       4.38983   7   5       23.3497   7   4       2.65972   6   8       21.1059   8   4       21.8417   7   6       22.5807   6   7       23.1269   8   3       24.4628   6   6      0.915898
   2   8       23.3367   1   7       7.70041   1   6       22.3427   2   7       15.3522   0   5        1.6991   1   5       20.2157   0   4        24.075   0   3       23.5383   0   2       1.24641
   4   7       22.4453   4   9       20.4894   4   6       21.6064   4   8       20.9771   4   5       21.6833   4   4       22.0156   4   3       23.0289   4   2       22.0986   4   1       15.9821
   2   2       13.1826   2   0       15.3414   1   3       22.1641   2   1       22.1055   1   2       8.57248   0   6       23.9476   1   4       19.8372   0   5       23.8626   0   4       5.80274
   4   3       20.8883   4   4       21.7237   3   3             0   4   5       21.3572   3   2       22.7229   4   6       20.3802   3   1       20.8501   4   7       10.8173   3   0        22.463
   4   6       1.25332   4   5       22.1935   4   3       10.3837   3   7       21.3283   3   6        22.772   4   4       21.6133   3   8       13.1737   2   9        21.869   2   8       9.97778
   1   8       21.8478   1   7       21.9926   1   6       20.5337   0   5      0.780786   1   5       20.5051   0   4       20.3959   0   3       22.6886   0   2       22.5651   0   1       20.6162
   1   3       20.4675   1   2       21.1212   1   1       21.8825   1   0       16.2634   0   7       20.1642   0   6       23.8567   1   4       8.78161   0   5       22.0659   0   4       13.4774
   2   3       20.2106   2   2       23.3414   2   1       7.18108   1   5       24.4754   1   4       23.7219   1   3       2.82495   1   6       2.21691   0   7       24.2785   0   6        21.516
   6   6       20.1674   6   5       23.6375   6   4       22.4599   5   3       19.7133   5   2       21.5757   6   3       2.43343   5   0       3.52254   5   1       20.7096   4   0       20.5932
   6   6       16.4591   6   5        20.936   6   4       18.8255   5   4       1.51744   5   3       22.2676   5   2       22.0138   4   1       9.75599   5   1       12.4478   4   0       22.6038
   1   5       22.1776   1   4       21.1018   1   3       20.4769   1   2       20.3693   0   9       20.7421   0   8       21.2719   1   6       11.5524   0   7       21.0476   0   6       10.0913
   8   6             0   8   5       21.3817   8   4       22.9852   8   3       13.8708   7   3       7.77826   7   2       22.1147   7   0       7.58113   7   1       21.8196   6   0       15.3434
   3   5       21.8054   3   3       13.5409   2   8       13.1699   2   7       23.0037   2   6       22.2029   3   4       20.8714   2   5      0.177158   1   9       22.8833   1   8       9.38313
   2   8       2.80383   1   6       6.06632   2   7       21.9393   1   4       16.2659   2   6        19.563   1   5       24.1731   0   4       7.20159   0   3       23.1655   0   2       14.3511
   2   3        13.563   2   2       22.0642   2   1       21.4471   1   5       22.4855   1   4       23.8503   1   3       9.68766   1   6       1.11748   0   7       23.7892   0   6       20.4798
   3   5       22.9013   3   4       22.0567   3   3       2.88201   2   9       6.59246   2   8       21.2354   3   6       11.5834   2   7       23.3557   2   6       12.0311   1   9       16.8326
   2   3        20.651   2   2       22.5007   2   1       14.3116   1   5        22.154   1   4       22.9371   1   3        2.3426   1   6       11.4202   0   7       23.6339   0   6       11.8707
   2   3       2.16101   2   2       25.0574   2   1        22.799   1   5       4.55629   2   0      0.912453   1   3       22.4657   0   6       25.4726   1   4       21.8238   0   5       17.0088
   3   6       17.7853   3   5       23.4627   3   4       21.9973   3   3       6.51896   2   2       21.7402   2   1       21.6618   2   0       5.78323   2   3        14.536   1   0       18.0672
   2   6       10.5205   2   5       23.8302   2   4       21.2684   1   3       19.1671   1   2       21.5308   2   3       5.08405   0   1       2.69761   1   1       17.0059   0   0       21.2953
   6   6       3.59933   6   5       23.0316   6   4       22.7585   5   3       9.32255   5   2       22.0117   6   3       15.3752   5   0       9.42105   5   1       22.0515   4   0       12.4905
   4   6       2.36704   4   5       21.7921   4   3       9.76163   3   7       22.6272   3   6       20.4646   4   4        24.361   3   8        15.575   2   9       21.1747   2   8       6.52029
   2   6       14.1444   2   3       6.48567   1   9       11.2359   2   4       21.7074   1   7       22.1908   2   5       21.3883   1   6        9.2965   1   8       22.3969   0   9       10.0653
   8   2             0   8   3       22.5043   7   7       0.97768   8   5       1.09656   7   5       21.9227   6   8       23.6169   8   4       24.0332   7   6       22.1521   6   7       19.5365
   8   5       21.0723   8   6       12.0204   7   9        17.696   8   3       19.2094   7   7       21.5834   8   4       23.4303   7   6       10.3577   7   8       20.3314   6   9       5.61526
   1   8       21.5419   1   7       21.5506   1   6       21.8302   0   5       16.5231   1   5       5.15605   0   4       19.4232   0   3       21.8527   0   2       21.1001   0   1       2.81557
   2   8       21.9246   1   7      0.499158   1   6       22.1198   2   7       22.8964   1   4       7.92226   1   5       21.3697   0   4       12.9497   0   3       23.7833   0   2       15.9152
   7   5       21.1584   7   2       8.39174   7   3       21.4073   6   9       19.6486   7   4       21.6522   6   8       20.1376   7   6       8.50688   6   7       21.3008   6   6       14.0302
   1   8             0   1   7       22.5759   1   6       22.1966   1   4       2.97984   1   5       23.2673   0   4       17.5968   0   3       21.0177   0   2       21.8109   0   1       7.35693
   6   6       15.0801   6   3       9.11578   5   9       17.1398   6   5       23.2128   5   6       8.02268   6   4       21.3237   5   8       21.4966   5   7       23.0046   4   9       5.29593
   8   7       5.15983   8   6       23.3471   8   5       21.1525   8   4        22.578   8   3       22.0086   8   2             0   7   2       21.8167   7   1       22.2294   7   0        20.591
   5   5       22.7885   5   4       21.8084   4   3       9.20262   5   3       11.8313   4   2       21.4322   4   1       21.6138   4   0       8.52584   5   6       7.20369   3   0        14.355
   6   6       12.7685   6   3       21.5447   6   2       17.7907   5   9       21.5269   6   4       19.9169   5   8       21.3937   5   7       21.1416   6   5       21.6889   5   6       9.15144
   3   6       13.0443   3   5       23.5708   3   4         22.54   3   3       9.56966   2   2       23.5384   2   1       21.9779   2   0       15.3608   2   3       12.1806   1   0        8.9791
   2   6        10.063   2   3       6.70073   1   9       4.83583   2   4       20.4364   1   7       21.8419   2   5       23.7641   1   6       11.7411   1   8       21.5922   0   9       16.5506
   5   5       20.5013   5   3       17.1256   5   4       22.7322   4   8       21.6169   5   6       9.38608   4   7       23.3011   4   9       13.7406   4   6       14.1131   3   9        7.4797
   2   8       7.94784   1   6       8.82653   2   7       23.8544   1   4       13.8445   2   6       16.0557   1   5       22.9431   0   4       8.23475   0   3       21.5327   0   2       14.9628
   5   5       21.9788   5   3        21.929   5   2       4.39963   5   7       2.86651   4   9       24.0399   5   4       19.4634   4   8        21.612   5   6       20.6119   4   7       17.7317
   3   7       19.7541   3   6       22.0465   3   5       20.6905   3   4         21.44   3   8        8.0714   3   3       20.7014   3   2       18.9904   3   1       21.3793   3   0       21.4046
   2   8       23.9559   1   7       11.0502   1   6       21.5381   2   7        14.125   0   5       2.33866   1   5       20.3193   0   4       22.8097   0   3       20.7287   0   2       7.45379
   5   4       14.8746   5   5       24.0701   4   4       9.43659   4   3       24.0415   4   2       21.7855   4   1       4.89806   3   1       15.9102   5   6       20.2316   3   0        22.605
